SubscriptionMonth,Country,Hackerspace,TrackName,ProductScheduleStandardized,StudentGender,Industry,AgeGroup,ExperienceLevel,ChurnFlag,TotalSubscriptions,AvgProgress,TotalDiplomas,AvgExperience,DiplomaRate
2024-01,Morocco,Sidi Maarouf Hackerspace,Software Developer Bootcamp*,Morning,Female,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Morocco,Sidi Maarouf Hackerspace,Software Developer Bootcamp*,Morning,Male,Engineering And Technology,35-49,Mid-Level,Active / In Progress,1,45.75,0,3.0,0.0
2024-01,Morocco,Sidi Maarouf Hackerspace,Software Developer Bootcamp*,Morning,Male,Engineering And Technology,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Morocco,Sidi Maarouf Hackerspace,Software Developer Bootcamp*,Morning,Male,Marketing,18-24,No Experience,Active / In Progress,1,37.83,0,0.0,0.0
2024-01,Morocco,Sidi Maarouf Hackerspace,Software Developer Bootcamp*,Morning,Male,Sales,18-24,Junior,Completed,1,99.56,1,1.0,1.0
2024-01,Morocco,Sidi Maarouf Hackerspace,Web Development Essentials*,Code Schedule,Male,Sales,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,No Experience,Completed,1,97.01,1,0.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Sales,25-34,No Experience,Completed,2,99.265,2,0.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Management,25-34,Junior,Completed,2,100.0,2,2.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Management,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Social Media Marketing Essentials*,Code Schedule,Male,Research And Development,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Morning,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Morning,Male,Engineering And Technology,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-01,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Morning,Male,Sales,18-24,Mid-Level,Likely Churned,1,17.24,0,3.0,0.0
2024-01,Nigeria,Abuja Hackerspace,Software Developer Bootcamp*,Morning,Male,Sales,18-24,No Experience,Completed,3,99.78000000000002,3,0.0,1.0
2024-01,Nigeria,Abuja Hackerspace,UX & UI Design*,Code Schedule,Female,Management,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-01,Nigeria,Abuja Hackerspace,UX & UI Design*,Code Schedule,Female,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Abuja Hackerspace,UX & UI Design*,Code Schedule,Male,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Abuja Hackerspace,UX & UI Design*,Code Schedule,Male,Sales,18-24,No Experience,Active / In Progress,1,37.33,0,0.0,0.0
2024-01,Nigeria,Abuja Hackerspace,UX & UI Design*,Code Schedule,Male,Sales,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Engineering And Technology,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,18-24,Junior,Completed,1,98.51,1,1.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,18-24,No Experience,Completed,1,98.53,1,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,Mid-Level,Completed,2,98.53,2,3.5,1.0
2024-01,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,35-49,Mid-Level,Completed,1,98.53,1,3.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Operations,35-49,No Experience,Active / In Progress,1,25.37,0,0.0,0.0
2024-01,Nigeria,Festac Town Hackerspace,Software Developer Bootcamp*,Morning,Female,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Software Developer Bootcamp*,Morning,Male,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,Software Developer Bootcamp*,Morning,Male,Management,25-34,Junior,Active / In Progress,1,26.61,0,2.0,0.0
2024-01,Nigeria,Festac Town Hackerspace,Software Developer Bootcamp*,Morning,Male,Operations,18-24,Junior,Completed,1,99.57,1,1.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,The Data Science Bootcamp,Code Schedule,Female,Design,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,The Data Science Bootcamp,Code Schedule,Female,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,The Data Science Bootcamp,Code Schedule,Male,Engineering And Technology,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,The Data Science Bootcamp,Code Schedule,Male,Operations,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,The Data Science Bootcamp,Code Schedule,Male,Research And Development,25-34,No Experience,Active / In Progress,1,96.62,0,0.0,0.0
2024-01,Nigeria,Festac Town Hackerspace,The Full-Stack JS Bootcamp,Code Schedule,Male,Sales,25-34,No Experience,Completed,2,100.0,2,0.0,1.0
2024-01,Nigeria,Festac Town Hackerspace,The Full-Stack JS Bootcamp,Code Schedule,Male,Unknown,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Marketing,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Design,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Engineering And Technology,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Engineering And Technology,35-49,Junior,Completed,1,98.53,1,2.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,No Experience,Active / In Progress,1,26.87,0,0.0,0.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Research And Development,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Cybersecurity - Comptia Security + Certified,Code Schedule,Unknown,Marketing,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Female,Management,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Female,Management,25-34,No Experience,Completed,1,84.92,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Female,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Male,Management,25-34,No Experience,Completed,2,100.0,2,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Male,Management,35-49,Junior,Completed,1,100.0,1,1.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Male,Management,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Male,Operations,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Data Scientist Bootcamp*,Morning,Male,Research And Development,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Social Media Marketing Essentials*,Code Schedule,Female,Engineering And Technology,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Social Media Marketing Essentials*,Code Schedule,Male,Management,50+,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Social Media Marketing Essentials*,Code Schedule,Male,Research And Development,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Social Media Marketing Essentials*,Code Schedule,Male,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Female,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Female,Sales,18-24,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Female,Sales,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Male,Engineering And Technology,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Male,Management,18-24,No Experience,Completed,1,99.56,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Male,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Male,Research And Development,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Male,Sales,18-24,No Experience,Completed,2,99.78,2,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Afternoon,Male,Sales,25-34,No Experience,Completed,1,99.78,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Morning,Male,Management,35-49,Mid-Level,Completed,1,99.56,1,3.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Morning,Male,Operations,Under 18,No Experience,Completed,1,99.56,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Software Developer Bootcamp*,Morning,Male,Sales,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,The Data Science Bootcamp,Code Schedule,Male,Sales,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Female,Management,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Female,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Female,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Male,Design,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Male,Engineering And Technology,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Male,Marketing,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Male,Sales,25-34,No Experience,Completed,1,96.1,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,UX & UI Design*,Code Schedule,Male,Unknown,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Female,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Female,Marketing,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Male,Design,25-34,No Experience,Likely Churned,1,11.76,0,0.0,0.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Male,Management,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Male,Management,25-34,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Male,Marketing,25-34,No Experience,Likely Churned,1,8.4,0,0.0,0.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Male,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Ikeja HackerSpace,Web Development Essentials*,Code Schedule,Male,Sales,18-24,No Experience,Completed,2,99.175,2,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Management,25-34,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-01,Nigeria,Lekki Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Engineering And Technology,35-49,Junior,Completed,1,97.1,1,1.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-01,Nigeria,Lekki Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Engineering And Technology,18-24,Junior,Completed,1,85.47,1,1.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Management,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Sales,35-49,No Experience,Completed,1,84.92,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Data Scientist Bootcamp*,Afternoon,Male,Design,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Data Scientist Bootcamp*,Afternoon,Male,Design,50+,Mid-Level,Completed,1,85.47,1,3.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Data Scientist Bootcamp*,Afternoon,Male,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Female,Engineering And Technology,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Female,Sales,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Male,Engineering And Technology,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Male,Management,25-34,No Experience,Completed,2,100.0,2,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Male,Management,25-34,No Experience,Likely Churned,1,20.19,0,0.0,0.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Male,Operations,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Male,Sales,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,Software Developer Bootcamp*,Morning,Male,Sales,25-34,No Experience,Likely Churned,1,18.94,0,0.0,0.0
2024-01,Nigeria,Lekki Hackerspace,The Full-Stack JS Bootcamp,Code Schedule,Male,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,The Full-Stack JS Bootcamp,Code Schedule,Male,Marketing,18-24,No Experience,Completed,2,99.85,2,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,The Full-Stack JS Bootcamp,Code Schedule,Male,Marketing,25-34,No Experience,Completed,1,99.09,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,UX & UI Design*,Code Schedule,Female,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,UX & UI Design*,Code Schedule,Female,Management,25-34,Junior,Completed,1,96.1,1,2.0,1.0
2024-01,Nigeria,Lekki Hackerspace,UX & UI Design*,Code Schedule,Female,Management,35-49,Mid-Level,Completed,2,100.0,2,3.0,1.0
2024-01,Nigeria,Lekki Hackerspace,UX & UI Design*,Code Schedule,Female,Sales,25-34,Junior,Likely Churned,1,9.33,0,2.0,0.0
2024-01,Nigeria,Lekki Hackerspace,UX & UI Design*,Code Schedule,Male,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Lekki Hackerspace,UX & UI Design*,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,25-34,Mid-Level,Completed,2,100.0,2,3.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Management,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Management,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Management,50+,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Data Scientist Bootcamp*,Night,Female,Research And Development,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Sales,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Python Essentials*,Code Schedule,Female,Management,Unknown,Junior,Active / In Progress,1,64.44,0,2.0,0.0
2024-01,Nigeria,Nigeria Online Hackerspace,Python Essentials*,Code Schedule,Female,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Software Developer Bootcamp*,Night,Female,Sales,18-24,No Experience,Completed,1,99.78,1,0.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Software Developer Bootcamp*,Night,Male,Management,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Software Developer Bootcamp*,Night,Male,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Software Developer Bootcamp*,Night,Male,Management,35-49,Junior,Completed,1,99.78,1,1.0,1.0
2024-01,Nigeria,Nigeria Online Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Female,Management,25-34,Junior,Completed,2,86.60499999999999,2,1.5,1.0
